"Name","Location","Type","Namespace","Source","Reference Count","Offcut Ref Count"
"LOW_OBJ_288","00049c24","Instruction Label","Global","Imported","0","0"
"LOW_OBJ_2CC","00049c68","Instruction Label","Global","Imported","1","0"
"LOW_OBJ_2EC","00049c88","Instruction Label","Global","Imported","1","0"
"LOW_OBJ_33C","00049cd8","Instruction Label","Global","Imported","0","0"
"LOW_OBJ_34C","00049ce8","Instruction Label","Global","Imported","0","0"
"LOW_OBJ_354","00049cf0","Instruction Label","Global","Imported","0","0"
"LOW_OBJ_39C","00049d38","Instruction Label","Global","Imported","2","0"
"LOW_OBJ_3A0","00049d3c","Instruction Label","Global","Imported","2","0"
"FUN_00049d44","00049d44","Function","Global","Default","7","0"
"_card_create2","00049d6c","Function","Global","Imported","0","0"
"FUN_00049da0","00049da0","Function","Global","Default","11","0"
"LOW_OBJ_438","00049dd4","Instruction Label","Global","Imported","1","0"
"LOW_OBJ_488","00049e24","Instruction Label","Global","Imported","0","0"
"LOW_OBJ_498","00049e34","Instruction Label","Global","Imported","0","0"
"LOW_OBJ_4E0","00049e7c","Instruction Label","Global","Imported","1","0"
"LOW_OBJ_508","00049ea4","Instruction Label","Global","Imported","1","0"
"LOW_OBJ_558","00049ef4","Instruction Label","Global","Imported","0","0"
"LOW_OBJ_568","00049f04","Instruction Label","Global","Imported","0","0"
"LOW_OBJ_61C","00049fb8","Instruction Label","Global","Imported","1","0"
"LOW_OBJ_660","00049ffc","Instruction Label","Global","Imported","1","0"
"LOW_OBJ_6A0","0004a03c","Instruction Label","Global","Imported","3","0"
"LOW_OBJ_6B8","0004a054","Instruction Label","Global","Imported","1","0"
"LOW_OBJ_6DC","0004a078","Instruction Label","Global","Imported","1","0"
"LOW_OBJ_6FC","0004a098","Instruction Label","Global","Imported","1","0"
"LOW_OBJ_72C","0004a0c8","Instruction Label","Global","Imported","1","0"
"LOW_OBJ_748","0004a0e4","Instruction Label","Global","Imported","1","0"
"LOW_OBJ_770","0004a10c","Instruction Label","Global","Imported","1","0"
"LOW_OBJ_79C","0004a138","Instruction Label","Global","Imported","1","0"
"LOW_OBJ_7B8","0004a154","Instruction Label","Global","Imported","1","0"
"LOW_OBJ_7EC","0004a188","Instruction Label","Global","Imported","1","0"
"LOW_OBJ_834","0004a1d0","Instruction Label","Global","Imported","1","0"
"LOW_OBJ_84C","0004a1e8","Function","Global","User Defined","0","0"
"LOW_OBJ_884","0004a220","Instruction Label","Global","Imported","2","0"
"LOW_OBJ_8A0","0004a23c","Function","Global","User Defined","1","0"
"LOW_OBJ_8B8","0004a254","Instruction Label","Global","Imported","1","0"
"LOW_OBJ_96C","0004a308","Instruction Label","Global","Imported","1","0"
"LOW_OBJ_988","0004a324","Instruction Label","Global","Imported","1","0"
"LOW_OBJ_9D8","0004a374","Instruction Label","Global","Imported","0","0"
"LOW_OBJ_9E8","0004a384","Instruction Label","Global","Imported","0","0"
"LOW_OBJ_9F0","0004a38c","Instruction Label","Global","Imported","1","0"
"LOW_OBJ_9FC","0004a398","Instruction Label","Global","Imported","0","0"
"FUN_0004a3bc","0004a3bc","Function","Global","Default","1","0"
"LOW_OBJ_A50","0004a3ec","Instruction Label","Global","Imported","1","0"
"LOW_OBJ_A54","0004a3f0","Function","Global","User Defined","5","0"
"_card_read","0004a42c","Function","Global","User Defined","0","0"
"FUN_0004a444","0004a444","Function","Global","Default","0","0"
"FUN_0004a48c","0004a48c","Function","Global","Default","0","0"
"FUN_0004a4ac","0004a4ac","Function","Global","Default","0","0"
"FUN_0004a4d0","0004a4d0","Function","Global","Default","0","0"
"FUN_0004a540","0004a540","Function","Global","Default","0","0"
"FUN_0004a8cc","0004a8cc","Function","Global","Default","9","0"
"FUN_0004a904","0004a904","Function","Global","Default","1","0"
"FUN_0004a910","0004a910","Function","Global","Default","3","0"
"FUN_0004a978","0004a978","Function","Global","Default","0","0"
"FUN_0004a9c8","0004a9c8","Function","Global","Default","0","0"
"FUN_0004aa54","0004aa54","Function","Global","Default","0","0"
"FUN_0004aaa4","0004aaa4","Function","Global","Default","0","0"
"FUN_0004aac0","0004aac0","Function","Global","Default","1","0"
"FUN_0004abb8","0004abb8","Function","Global","Default","1","0"
"FUN_0004ac44","0004ac44","Function","Global","Default","1","0"
"FUN_0004ada0","0004ada0","Function","Global","Default","1","0"
"FUN_0004ae5c","0004ae5c","Function","Global","Default","1","0"
"ApplyRotMatrix","0004aef0","Function","Global","User Defined","0","0"
"RotTransPers","0004af30","Function","Global","User Defined","0","0"
"FUN_0004af60","0004af60","Function","Global","Default","0","0"
"FUN_0004aff8","0004aff8","Function","Global","Default","1","0"
"FUN_0004b114","0004b114","Function","Global","Default","1","0"
"SsUtAllKeyOff","0004b22c","Function","Global","Imported","0","0"
"UT_AKO_OBJ_6C","0004b298","Instruction Label","Global","Imported","1","0"
"UT_AKO_OBJ_108","0004b334","Instruction Label","Global","Imported","1","0"
"UT_AKO_OBJ_128","0004b354","Instruction Label","Global","Imported","1","0"
"FUN_0004b358","0004b358","Function","Global","Default","1","0"
"FUN_0004b374","0004b374","Function","Global","Default","2","0"
"RotTransSV","0004b37c","Function","Global","User Defined","0","0"
"FUN_0004b3ac","0004b3ac","Function","Global","Default","0","0"
"FUN_0004b3b4","0004b3b4","Function","Global","Default","1","0"
"FUN_0004b3f4","0004b3f4","Function","Global","Default","16","0"
"FUN_0004b3fc","0004b3fc","Function","Global","Default","0","0"
"FUN_0004b4b0","0004b4b0","Function","Global","Default","0","0"
"FUN_0004b528","0004b528","Function","Global","Default","0","0"
"FUN_0004b578","0004b578","Function","Global","Default","0","0"
"FUN_0004b5a4","0004b5a4","Function","Global","Default","1","0"
"FUN_0004b5c4","0004b5c4","Function","Global","Default","1","0"
"FUN_0004b5d4","0004b5d4","Function","Global","Default","3","0"
"FUN_0004b714","0004b714","Function","Global","Default","0","0"
"FUN_0004b7c4","0004b7c4","Function","Global","Default","0","0"
"FUN_0004ba54","0004ba54","Function","Global","Default","0","0"
"FUN_0004ba88","0004ba88","Function","Global","Default","1","0"
"FUN_0004baa4","0004baa4","Function","Global","Default","1","0"
"FUN_0004babc","0004babc","Function","Global","Default","1","0"
"FUN_0004baf0","0004baf0","Function","Global","Default","3","0"
"FUN_0004bc0c","0004bc0c","Function","Global","Default","1","0"
"FUN_0004bd00","0004bd00","Function","Global","Default","2","0"
"FUN_0004bd74","0004bd74","Function","Global","Default","1","0"
"FUN_0004bde0","0004bde0","Function","Global","Default","0","0"
"FUN_0004bee0","0004bee0","Function","Global","Default","2","0"
"FUN_0004bf60","0004bf60","Function","Global","Default","1","0"
"FUN_0004c044","0004c044","Function","Global","Default","1","0"
"FUN_0004c0b4","0004c0b4","Function","Global","Default","1","0"
"FUN_0004c11c","0004c11c","Function","Global","Default","0","0"
"FUN_0004c184","0004c184","Function","Global","Default","4","0"
"FUN_0004c27c","0004c27c","Function","Global","Default","0","0"
"StSetRing","0004c42c","Function","Global","Imported","0","0"
"StClearRing","0004c45c","Function","Global","Imported","0","0"
"FUN_0004c4bc","0004c4bc","Function","Global","Default","0","0"
"FUN_0004c514","0004c514","Function","Global","Default","1","0"
"data_ready_callback","0004c53c","Function","Global","User Defined","0","0"
"FUN_0004c5ac","0004c5ac","Function","Global","Default","1","0"
"C_004_OBJ_74","0004c5b0","Instruction Label","Global","Imported","1","0"
"StGetBackloc","0004c5c8","Function","Global","Imported","0","0"
"C_004_OBJ_D0","0004c60c","Instruction Label","Global","Imported","1","0"
"C_004_OBJ_D4","0004c610","Function","Global","Imported","1","0"
"FUN_0004c63c","0004c63c","Function","Global","Default","1","0"
"StSetStream","0004c6ac","Function","Global","Imported","0","0"
"FUN_0004c724","0004c724","Function","Global","Default","1","0"
"StFreeRing","0004c73c","Function","Global","User Defined","0","0"
"FUN_0004c75c","0004c75c","Function","Global","Default","1","0"
"C_007_OBJ_70","0004c7ac","Instruction Label","Global","Imported","1","0"
"C_007_OBJ_94","0004c7d0","Instruction Label","Global","Imported","1","0"
"C_007_OBJ_A4","0004c7e0","Instruction Label","Global","Imported","1","0"
"init_ring_status","0004c7ec","Function","Global","User Defined","0","0"
"C_008_OBJ_8","0004c7f4","Instruction Label","Global","Imported","1","0"
"FUN_0004c7fc","0004c7fc","Function","Global","Default","1","0"
"FUN_0004c810","0004c810","Function","Global","Default","2","0"
"C_008_OBJ_2C","0004c818","Instruction Label","Global","Imported","1","0"
"StGetNext","0004c82c","Function","Global","User Defined","0","0"
"C_009_OBJ_44","0004c870","Instruction Label","Global","Imported","1","0"
"C_009_OBJ_5C","0004c888","Instruction Label","Global","Imported","1","0"
"C_009_OBJ_B0","0004c8dc","Instruction Label","Global","Imported","1","0"
"FUN_0004c904","0004c904","Function","Global","Default","1","0"
"StCdInterrupt","0004c90c","Function","Global","Imported","0","0"
"FUN_0004c930","0004c930","Function","Global","Default","2","0"
"C_011_OBJ_78","0004c984","Instruction Label","Global","Imported","1","0"
"C_011_OBJ_84","0004c990","Instruction Label","Global","Imported","2","0"
"C_011_OBJ_C8","0004c9d4","Instruction Label","Global","Imported","1","0"
"FUN_0004c9f4","0004c9f4","Function","Global","Default","1","0"
"FUN_0004ca20","0004ca20","Function","Global","Default","1","0"
"C_011_OBJ_128","0004ca34","Instruction Label","Global","Imported","1","0"
"C_011_OBJ_134","0004ca40","Instruction Label","Global","Imported","1","0"
"FUN_0004ca78","0004ca78","Function","Global","Default","2","0"
"C_011_OBJ_1AC","0004cab8","Instruction Label","Global","Imported","1","0"
"C_011_OBJ_1E0","0004caec","Instruction Label","Global","Imported","1","0"
"C_011_OBJ_1F4","0004cb00","Instruction Label","Global","Imported","1","0"
"FUN_0004cb08","0004cb08","Function","Global","Default","1","0"
"C_011_OBJ_234","0004cb40","Instruction Label","Global","Imported","1","0"
"C_011_OBJ_258","0004cb64","Function","Global","User Defined","0","0"
"C_011_OBJ_27C","0004cb88","Instruction Label","Global","Imported","1","0"
"C_011_OBJ_290","0004cb9c","Instruction Label","Global","Imported","1","0"
"FUN_0004cbf8","0004cbf8","Function","Global","Default","1","0"
"C_011_OBJ_348","0004cc54","Instruction Label","Global","Imported","1","0"
"C_011_OBJ_350","0004cc5c","Instruction Label","Global","Imported","2","0"
"C_011_OBJ_388","0004cc94","Instruction Label","Global","Imported","1","0"
"FUN_0004cca4","0004cca4","Function","Global","Default","1","0"
"C_011_OBJ_3A8","0004ccb4","Instruction Label","Global","Imported","1","0"
"C_011_OBJ_3AC","0004ccb8","Function","Global","User Defined","0","0"
"C_011_OBJ_3C8","0004ccd4","Instruction Label","Global","Imported","1","0"
"FUN_0004cce4","0004cce4","Function","Global","Default","1","0"
"C_011_OBJ_404","0004cd10","Instruction Label","Global","Imported","1","0"
"FUN_0004cd24","0004cd24","Function","Global","Default","1","0"
"C_011_OBJ_478","0004cd84","Instruction Label","Global","Imported","1","0"
"C_011_OBJ_484","0004cd90","Instruction Label","Global","Imported","2","0"
"FUN_0004ce2c","0004ce2c","Function","Global","Default","0","0"
"C_011_OBJ_534","0004ce40","Instruction Label","Global","Imported","1","0"
"FUN_0004ce44","0004ce44","Function","Global","Default","3","0"
"C_011_OBJ_564","0004ce70","Instruction Label","Global","Imported","1","0"
"C_011_OBJ_570","0004ce7c","Instruction Label","Global","Imported","2","0"
"FUN_0004cea8","0004cea8","Function","Global","Default","1","0"
"FUN_0004ced8","0004ced8","Function","Global","Default","1","0"
"C_011_OBJ_5D8","0004cee4","Instruction Label","Global","Imported","1","0"
"C_011_OBJ_608","0004cf14","Instruction Label","Global","Imported","1","0"
"C_011_OBJ_614","0004cf20","Instruction Label","Global","Imported","1","0"
"FUN_0004cf50","0004cf50","Function","Global","Default","1","0"
"C_011_OBJ_664","0004cf70","Instruction Label","Global","Imported","1","0"
"C_011_OBJ_670","0004cf7c","Instruction Label","Global","Imported","1","0"
"C_011_OBJ_690","0004cf9c","Instruction Label","Global","Imported","1","0"
"C_011_OBJ_6BC","0004cfc8","Instruction Label","Global","Imported","1","0"
"C_011_OBJ_6D0","0004cfdc","Instruction Label","Global","Imported","1","0"
"FUN_0004cfe0","0004cfe0","Function","Global","Default","1","0"
"FUN_0004cff4","0004cff4","Function","Global","Default","2","0"
"C_011_OBJ_75C","0004d068","Instruction Label","Global","Imported","1","0"
"C_011_OBJ_778","0004d084","Function","Global","User Defined","0","0"
"C_011_OBJ_7F0","0004d0fc","Instruction Label","Global","Imported","1","0"
"C_011_OBJ_814","0004d120","Function","Global","User Defined","0","0"
"C_011_OBJ_838","0004d144","Instruction Label","Global","Imported","1","0"
"C_011_OBJ_88C","0004d198","Instruction Label","Global","Imported","1","0"
"C_011_OBJ_8B0","0004d1bc","Function","Global","User Defined","0","0"
"C_011_OBJ_90C","0004d218","Function","Global","User Defined","5","0"
"C_011_OBJ_91C","0004d228","Function","Global","User Defined","0","0"
"C_011_OBJ_924","0004d230","Instruction Label","Global","Imported","1","0"
"C_011_OBJ_940","0004d24c","Instruction Label","Global","Imported","1","0"
"C_011_OBJ_948","0004d254","Function","Global","Imported","0","0"
"FUN_0004d284","0004d284","Function","Global","Default","1","0"
"FUN_0004d288","0004d288","Function","Global","Default","1","0"
"C_011_OBJ_99C","0004d2a8","Instruction Label","Global","Imported","1","0"
"C_011_OBJ_9C0","0004d2cc","Instruction Label","Global","Imported","1","0"
"C_011_OBJ_9C4","0004d2d0","Function","Global","User Defined","0","0"
"C_011_OBJ_9E8","0004d2f4","Instruction Label","Global","Imported","1","0"
"C_011_OBJ_A08","0004d314","Instruction Label","Global","Imported","1","0"
"C_011_OBJ_A20","0004d32c","Function","Global","User Defined","0","0"
"C_011_OBJ_AA4","0004d3b0","Instruction Label","Global","Imported","1","0"
"C_011_OBJ_AB8","0004d3c4","Instruction Label","Global","Imported","1","0"
"FUN_0004d45c","0004d45c","Function","Global","Default","1","0"
"FUN_0004d49c","0004d49c","Function","Global","Default","3","0"
"FUN_0004d500","0004d500","Function","Global","Default","2","0"
"FUN_0004d50c","0004d50c","Function","Global","Default","0","0"
"FUN_0004d510","0004d510","Function","Global","Default","3","0"
"FUN_0004d54c","0004d54c","Function","Global","Default","0","0"
"FUN_0004d56c","0004d56c","Function","Global","Default","0","0"
"FUN_0004d58c","0004d58c","Function","Global","Default","1","0"
"DecDCTReset","0004d59c","Function","Global","Imported","0","0"
"FUN_0004d5a0","0004d5a0","Function","Global","Default","1","0"
"LIBPRESS_OBJ_1C","0004d5b8","Instruction Label","Global","Imported","1","0"
"DecDCTGetEnv","0004d5d0","Function","Global","User Defined","0","0"
"LIBPRESS_OBJ_48","0004d5e4","Instruction Label","Global","Imported","1","0"
"LIBPRESS_OBJ_74","0004d610","Instruction Label","Global","Imported","1","0"
"LIBPRESS_OBJ_A0","0004d63c","Instruction Label","Global","Imported","1","0"
"FUN_0004d650","0004d650","Function","Global","Default","1","0"
"DecDCTPutEnv","0004d65c","Function","Global","Imported","0","0"
"LIBPRESS_OBJ_E0","0004d67c","Instruction Label","Global","Imported","1","0"
"LIBPRESS_OBJ_10C","0004d6a8","Instruction Label","Global","Imported","1","0"
"FUN_0004d6b8","0004d6b8","Function","Global","Default","1","0"
"FUN_0004d6cc","0004d6cc","Function","Global","Default","1","0"
"DecDCTin","0004d6f4","Function","Global","Imported","0","0"
"LIBPRESS_OBJ_17C","0004d718","Instruction Label","Global","Imported","1","0"
"LIBPRESS_OBJ_188","0004d724","Function","Global","User Defined","0","0"
"LIBPRESS_OBJ_1A4","0004d740","Instruction Label","Global","Imported","1","0"
"LIBPRESS_OBJ_1B4","0004d750","Function","Global","User Defined","0","0"
"FUN_0004d76c","0004d76c","Function","Global","Default","1","0"
"DecDCTout","0004d770","Function","Global","Imported","0","0"
"DecDCTinSync","0004d790","Function","Global","Imported","0","0"
"LIBPRESS_OBJ_210","0004d7ac","Instruction Label","Global","Imported","1","0"
"LIBPRESS_OBJ_220","0004d7bc","Function","Global","User Defined","0","0"
"DecDCToutSync","0004d7cc","Function","Global","Imported","0","0"
"thunk_EXT_FUN_0005d004","0004d7dc","Thunk Function","<EXTERNAL>","Default","3","0"
"LIBPRESS_OBJ_24C","0004d7e8","Instruction Label","Global","Imported","1","0"
"LIBPRESS_OBJ_268","0004d804","Function","Global","User Defined","0","0"
"DecDCTinCallback","0004d814","Function","Global","Imported","0","0"
"DecDCToutCallback","0004d838","Function","Global","Imported","0","0"
"LIBPRESS_OBJ_2C0","0004d85c","Function","Global","Imported","0","0"
"LIBPRESS_OBJ_2E4","0004d880","Instruction Label","Global","Imported","1","0"
"FUN_0004d8c4","0004d8c4","Function","Global","Default","1","0"
"thunk_EXT_FUN_0005d13c","0004d8d8","Thunk Function","<EXTERNAL>","Default","1","0"
"LIBPRESS_OBJ_344","0004d8e0","Instruction Label","Global","Imported","1","0"
"LIBPRESS_OBJ_394","0004d930","Function","Global","User Defined","0","0"
"LIBPRESS_OBJ_3A0","0004d93c","Function","Global","User Defined","0","0"
"LIBPRESS_OBJ_3B0","0004d94c","Function","Global","Imported","0","0"
"LIBPRESS_OBJ_440","0004d9dc","Function","Global","Imported","0","0"
"LIBPRESS_OBJ_4CC","0004da68","Function","Global","Imported","0","0"
"LIBPRESS_OBJ_4FC","0004da98","Instruction Label","Global","Imported","1","0"
"FUN_0004dac4","0004dac4","Function","Global","Default","2","0"
"LIBPRESS_OBJ_530","0004dacc","Instruction Label","Global","Imported","1","0"
"LIBPRESS_OBJ_550","0004daec","Function","Global","User Defined","1","0"
"LIBPRESS_OBJ_560","0004dafc","Function","Global","Imported","0","0"
"LIBPRESS_OBJ_590","0004db2c","Instruction Label","Global","Imported","1","0"
"LIBPRESS_OBJ_5C4","0004db60","Instruction Label","Global","Imported","1","0"
"LIBPRESS_OBJ_5E4","0004db80","Function","Global","User Defined","1","0"
"LIBPRESS_OBJ_5F4","0004db90","Function","Global","User Defined","0","0"
"FUN_0004dba0","0004dba0","Function","Global","Default","1","0"
"LIBPRESS_OBJ_60C","0004dba8","Function","Global","Imported","0","0"
"FUN_0004dbcc","0004dbcc","Function","Global","Default","1","0"
"DecDCTvlcSize2","0004dc2c","Function","Global","User Defined","0","0"
"FUN_0004dc34","0004dc34","Function","Global","Default","1","0"
"FUN_0004dc48","0004dc48","Function","Global","Default","1","0"
"VLC_C_OBJ_20","0004dc4c","Instruction Label","Global","Imported","1","0"
"DecDCTvlc2","0004dc5c","Function","Global","User Defined","0","0"
"FUN_0004dc9c","0004dc9c","Function","Global","Default","1","0"
"FUN_0004dcac","0004dcac","Function","Global","Default","2","0"
"VLC_C_OBJ_84","0004dcb0","Instruction Label","Global","Imported","1","0"
"VLC_C_OBJ_C0","0004dcec","Instruction Label","Global","Imported","1","0"
"VLC_C_OBJ_F4","0004dd20","Instruction Label","Global","Imported","3","0"
"VLC_C_OBJ_118","0004dd44","Instruction Label","Global","Imported","1","0"
"VLC_C_OBJ_158","0004dd84","Instruction Label","Global","Imported","1","0"
"VLC_C_OBJ_15C","0004dd88","Instruction Label","Global","Imported","1","0"
"VLC_C_OBJ_17C","0004dda8","Instruction Label","Global","Imported","1","0"
"VLC_C_OBJ_19C","0004ddc8","Instruction Label","Global","Imported","1","0"
"VLC_C_OBJ_1A4","0004ddd0","Instruction Label","Global","Imported","1","0"
"VLC_C_OBJ_1A8","0004ddd4","Instruction Label","Global","Imported","2","0"
"VLC_C_OBJ_1CC","0004ddf8","Instruction Label","Global","Imported","1","0"
"VLC_C_OBJ_1FC","0004de28","Instruction Label","Global","Imported","1","0"
"VLC_C_OBJ_204","0004de30","Instruction Label","Global","Imported","2","0"
"VLC_C_OBJ_210","0004de3c","Instruction Label","Global","Imported","5","0"
"VLC_C_OBJ_250","0004de7c","Instruction Label","Global","Imported","1","0"
"VLC_C_OBJ_26C","0004de98","Instruction Label","Global","Imported","1","0"
"VLC_C_OBJ_270","0004de9c","Instruction Label","Global","Imported","1","0"
"VLC_C_OBJ_294","0004dec0","Instruction Label","Global","Imported","1","0"
"FUN_0004def4","0004def4","Function","Global","Default","0","0"
"VLC_C_OBJ_2F4","0004df20","Instruction Label","Global","Imported","3","0"
"VLC_C_OBJ_318","0004df44","Instruction Label","Global","Imported","2","0"
"VLC_C_OBJ_328","0004df54","Instruction Label","Global","Imported","1","0"
"VLC_C_OBJ_340","0004df6c","Instruction Label","Global","Imported","1","0"
"VLC_C_OBJ_348","0004df74","Instruction Label","Global","Imported","1","0"
"FUN_0004df84","0004df84","Function","Global","Default","1","0"
"DecDCTvlcBuild","0004dfac","Function","Global","User Defined","0","0"
"BUILD_OBJ_20","0004dfcc","Instruction Label","Global","Imported","1","0"
"BUILD_OBJ_48","0004dff4","Instruction Label","Global","Imported","1","0"
"thunk_EXT_FUN_0005d858","0004e00c","Thunk Function","<EXTERNAL>","Default","1","0"
"BUILD_OBJ_68","0004e014","Instruction Label","Global","Imported","1","0"
"BUILD_OBJ_70","0004e01c","Instruction Label","Global","Imported","1","0"
"BUILD_OBJ_90","0004e03c","Instruction Label","Global","Imported","1","0"
"BUILD_OBJ_AC","0004e058","Function","Global","User Defined","3","0"
"FUN_0004e05c","0004e05c","Function","Global","Default","1","0"
"BUILD_OBJ_BC","0004e068","Instruction Label","Global","Imported","1","0"
"DsRead2","0004e09c","Function","Global","Imported","0","0"
"DSREAD2_OBJ_3C","0004e0d8","Instruction Label","Global","Imported","1","0"
"DSREAD2_OBJ_44","0004e0e0","Function","Global","User Defined","0","0"
"FUN_0004e100","0004e100","Function","Global","Default","1","0"
"FUN_0004e11c","0004e11c","Function","Global","Default","1","0"
"DSREAD2_OBJ_A0","0004e13c","Instruction Label","Global","Imported","1","0"
"FUN_0004e14c","0004e14c","Function","Global","Default","1","0"
"DSREAD2_OBJ_BC","0004e158","Function","Global","User Defined","1","0"
"DSREAD2_OBJ_D4","0004e170","Function","Global","Imported","0","0"
"DsControl","0004e19c","Function","Global","Imported","0","0"
"FUN_0004e1ac","0004e1ac","Function","Global","Default","1","0"
"D4_002_OBJ_38","0004e1d4","Instruction Label","Global","Imported","2","0"
"D4_002_OBJ_54","0004e1f0","Function","Global","User Defined","0","0"
"FUN_0004e1f8","0004e1f8","Function","Global","Default","1","0"
"FUN_0004e20c","0004e20c","Function","Global","Default","1","0"
"FUN_0004e23c","0004e23c","Function","Global","Default","1","0"
"FUN_0004e27c","0004e27c","Function","Global","Default","0","0"
"FUN_0004e2a4","0004e2a4","Function","Global","Default","0","0"
"FUN_0004e2c4","0004e2c4","Function","Global","Default","1","0"
"FUN_0004e2ec","0004e2ec","Function","Global","Default","18","0"
"FUN_0004e2fc","0004e2fc","Function","Global","Default","1","0"
"FUN_0004e3c0","0004e3c0","Function","Global","Default","0","0"
"FUN_0004e414","0004e414","Function","Global","Default","1","0"
"FUN_0004e464","0004e464","Function","Global","Default","0","0"
"FUN_0004e47c","0004e47c","Function","Global","Default","2","0"
"FUN_0004e4a0","0004e4a0","Function","Global","Default","1","0"
"FUN_0004e53c","0004e53c","Function","Global","Default","1","0"
"FUN_0004e5b8","0004e5b8","Function","Global","Default","1","0"
"FUN_0004e608","0004e608","Function","Global","Default","1","0"
"FUN_0004e680","0004e680","Function","Global","Default","2","0"
"FUN_0004e730","0004e730","Function","Global","Default","1","0"
"FUN_0004e780","0004e780","Function","Global","Default","2","0"
"thunk_EXT_FUN_0005dfe0","0004e7c8","Thunk Function","<EXTERNAL>","Default","2","0"
"FUN_0004e7e8","0004e7e8","Function","Global","Default","2","0"
"FUN_0004e82c","0004e82c","Function","Global","Default","2","0"
"FUN_0004e860","0004e860","Function","Global","Default","2","0"
"FUN_0004e86c","0004e86c","Function","Global","Default","2","0"
"FUN_0004e8a4","0004e8a4","Function","Global","Default","4","0"
"FUN_0004e8d0","0004e8d0","Function","Global","Default","1","0"
"FUN_0004e938","0004e938","Function","Global","Default","2","0"
"FUN_0004e968","0004e968","Function","Global","Default","2","0"
"FUN_0004e978","0004e978","Function","Global","Default","1","0"
"FUN_0004e9e4","0004e9e4","Function","Global","Default","0","0"
"FUN_0004ea04","0004ea04","Function","Global","Default","1","0"
"FUN_0004ea5c","0004ea5c","Function","Global","Default","1","0"
"FUN_0004ea6c","0004ea6c","Function","Global","Default","0","0"
"FUN_0004ea7c","0004ea7c","Function","Global","Default","0","0"
"FUN_0004eaa4","0004eaa4","Function","Global","Default","1","0"
"FUN_0004eab4","0004eab4","Function","Global","Default","1","0"
"FUN_0004eaf0","0004eaf0","Function","Global","Default","1","0"
"FUN_0004eafc","0004eafc","Function","Global","Default","1","0"
"FUN_0004ec44","0004ec44","Function","Global","Default","1","0"
"FUN_0004ecf4","0004ecf4","Function","Global","Default","2","0"
"FUN_0004ee58","0004ee58","Function","Global","Default","3","0"
"FUN_0004ee74","0004ee74","Function","Global","Default","1","0"
"FUN_0004ef3c","0004ef3c","Function","Global","Default","1","0"
"FUN_0004ef44","0004ef44","Function","Global","Default","2","0"
"FUN_0004f098","0004f098","Function","Global","Default","0","0"
"FUN_0004f0b8","0004f0b8","Function","Global","Default","1","0"
"FUN_0004f18c","0004f18c","Function","Global","Default","1","0"
"FUN_0004f1b8","0004f1b8","Function","Global","Default","1","0"
"FUN_0004f2c8","0004f2c8","Function","Global","Default","1","0"
"FUN_0004f300","0004f300","Function","Global","Default","0","0"
"FUN_0004f360","0004f360","Function","Global","Default","0","0"
"FUN_0004f3b0","0004f3b0","Function","Global","Default","0","0"
"FUN_0004f50c","0004f50c","Function","Global","Default","1","0"
"FUN_0004f51c","0004f51c","Function","Global","Default","0","0"
"FUN_0004f584","0004f584","Function","Global","Default","1","0"
"FUN_0004f5e4","0004f5e4","Function","Global","Default","1","0"
"FUN_0004f6ec","0004f6ec","Function","Global","Default","1","0"
"FUN_0004f744","0004f744","Function","Global","Default","1","0"
"FUN_0004f7a8","0004f7a8","Function","Global","Default","3","0"
"FUN_0004f7bc","0004f7bc","Function","Global","Default","0","0"
"FUN_0004f844","0004f844","Function","Global","Default","2","0"
"FUN_0004f84c","0004f84c","Function","Global","Default","1","0"
"FUN_0004f8ac","0004f8ac","Function","Global","Default","0","0"
"FUN_0004f8dc","0004f8dc","Function","Global","Default","25","0"
"FUN_0004f8fc","0004f8fc","Function","Global","Default","3","0"
"FUN_0004f91c","0004f91c","Function","Global","Default","2","0"
"FUN_0004f92c","0004f92c","Function","Global","Default","2","0"
"FUN_0004f93c","0004f93c","Function","Global","Default","1","0"
"FUN_0004f9a4","0004f9a4","Function","Global","Default","1","0"
"FUN_0004fa78","0004fa78","Function","Global","Default","0","0"
"FUN_0004faa0","0004faa0","Function","Global","Default","2","0"
"FUN_0004fb6c","0004fb6c","Function","Global","Default","2","0"
"FUN_0004fbe0","0004fbe0","Function","Global","Default","1","0"
"FUN_0004fc68","0004fc68","Function","Global","Default","0","0"
"FUN_0004fd28","0004fd28","Function","Global","Default","1","0"
"FUN_0004fd2c","0004fd2c","Function","Global","Default","1","0"
"FUN_0004fd30","0004fd30","Function","Global","Default","0","0"
"FUN_0004fde0","0004fde0","Function","Global","Default","2","0"
"FUN_0004fdec","0004fdec","Function","Global","Default","14","0"
"FUN_0004fe3c","0004fe3c","Function","Global","Default","1","0"
"FUN_0004fe6c","0004fe6c","Function","Global","Default","1","0"
"FUN_0004fedc","0004fedc","Function","Global","Default","7","0"
"FUN_0004ff20","0004ff20","Function","Global","Default","0","0"
"FUN_0004ff68","0004ff68","Function","Global","Default","2","0"
"FUN_0004ffe0","0004ffe0","Function","Global","Default","0","0"
"FUN_000500fc","000500fc","Function","Global","Default","0","0"
"FUN_00050164","00050164","Function","Global","Default","1","0"
"FUN_000501d8","000501d8","Function","Global","Default","0","0"
"FUN_00050204","00050204","Function","Global","Default","1","0"
"FUN_00050380","00050380","Function","Global","Default","1","0"
"FUN_000505a0","000505a0","Function","Global","Default","0","0"
