"Name","Location","Type","Namespace","Source","Reference Count","Offcut Ref Count"
"SPRINTF_OBJ_444","0000b998","Instruction Label","Global","Imported","1","0"
"SPRINTF_OBJ_460","0000b9b4","Instruction Label","Global","Imported","1","0"
"SPRINTF_OBJ_480","0000b9d4","Function","Global","User Defined","0","0"
"SPRINTF_OBJ_4B0","0000ba04","Instruction Label","Global","Imported","1","0"
"SPRINTF_OBJ_4D4","0000ba28","Instruction Label","Global","Imported","1","0"
"SPRINTF_OBJ_4E8","0000ba3c","Instruction Label","Global","Imported","2","0"
"SPRINTF_OBJ_4F0","0000ba44","Instruction Label","Global","Imported","1","0"
"SPRINTF_OBJ_50C","0000ba60","Instruction Label","Global","Imported","1","0"
"SPRINTF_OBJ_548","0000ba9c","Instruction Label","Global","Imported","3","0"
"SPRINTF_OBJ_560","0000bab4","Instruction Label","Global","Imported","1","0"
"SPRINTF_OBJ_580","0000bad4","Function","Global","User Defined","0","0"
"SPRINTF_OBJ_594","0000bae8","Function","Global","User Defined","0","0"
"SPRINTF_OBJ_5A0","0000baf4","Function","Global","User Defined","0","0"
"SPRINTF_OBJ_5A8","0000bafc","Function","Global","User Defined","0","0"
"SPRINTF_OBJ_5D8","0000bb2c","Instruction Label","Global","Imported","1","0"
"SPRINTF_OBJ_608","0000bb5c","Instruction Label","Global","Imported","2","0"
"SPRINTF_OBJ_61C","0000bb70","Instruction Label","Global","Imported","2","0"
"SPRINTF_OBJ_624","0000bb78","Instruction Label","Global","Imported","1","0"
"SPRINTF_OBJ_644","0000bb98","Instruction Label","Global","Imported","1","0"
"SPRINTF_OBJ_65C","0000bbb0","Instruction Label","Global","Imported","1","0"
"SPRINTF_OBJ_678","0000bbcc","Instruction Label","Global","Imported","1","0"
"SPRINTF_OBJ_6A8","0000bbfc","Function","Global","User Defined","0","0"
"SPRINTF_OBJ_6C8","0000bc1c","Function","Global","User Defined","0","0"
"SPRINTF_OBJ_718","0000bc6c","Instruction Label","Global","Imported","1","0"
"SPRINTF_OBJ_734","0000bc88","Instruction Label","Global","Imported","1","0"
"SPRINTF_OBJ_754","0000bca8","Function","Global","User Defined","0","0"
"SPRINTF_OBJ_780","0000bcd4","Instruction Label","Global","Imported","1","0"
"SPRINTF_OBJ_788","0000bcdc","Function","Global","User Defined","1","0"
"SPRINTF_OBJ_794","0000bce8","Instruction Label","Global","Imported","1","0"
"SPRINTF_OBJ_7A0","0000bcf4","Function","Global","User Defined","6","0"
"SPRINTF_OBJ_7C8","0000bd1c","Instruction Label","Global","Imported","1","0"
"SPRINTF_OBJ_7F0","0000bd44","Instruction Label","Global","Imported","1","0"
"SPRINTF_OBJ_7F4","0000bd48","Instruction Label","Global","Imported","1","0"
"SPRINTF_OBJ_810","0000bd64","Instruction Label","Global","Imported","1","0"
"SPRINTF_OBJ_82C","0000bd80","Function","Global","User Defined","1","0"
"SPRINTF_OBJ_84C","0000bda0","Instruction Label","Global","Imported","2","0"
"memchr","0000bde4","Function","Global","User Defined","0","0"
"memmove","0000bdf4","Function","Global","User Defined","0","0"
"MEMMOVE_OBJ_18","0000be0c","Instruction Label","Global","Imported","1","0"
"MEMMOVE_OBJ_3C","0000be30","Instruction Label","Global","Imported","1","0"
"MEMMOVE_OBJ_44","0000be38","Instruction Label","Global","Imported","1","0"
"MEMMOVE_OBJ_60","0000be54","Instruction Label","Global","Imported","2","0"
"MEMMOVE_OBJ_64","0000be58","Function","Global","User Defined","0","0"
"SetDumpFnt","0000be64","Function","Global","User Defined","0","0"
"FONT_OBJ_38","0000be9c","Instruction Label","Global","Imported","2","0"
"FntLoad","0000bea4","Function","Global","Imported","0","0"
"FntOpen","0000bf44","Function","Global","Imported","0","0"
"FONT_OBJ_138","0000bf9c","Instruction Label","Global","Imported","1","0"
"FONT_OBJ_148","0000bfac","Instruction Label","Global","Imported","1","0"
"FONT_OBJ_17C","0000bfe0","Instruction Label","Global","Imported","1","0"
"FONT_OBJ_260","0000c0c4","Instruction Label","Global","Imported","1","0"
"FONT_OBJ_320","0000c184","Instruction Label","Global","Imported","1","0"
"FONT_OBJ_344","0000c1a8","Instruction Label","Global","Imported","1","0"
"FONT_OBJ_370","0000c1d4","Function","Global","User Defined","0","0"
"FntFlush","0000c200","Function","Global","Imported","0","0"
"FONT_OBJ_3F8","0000c25c","Instruction Label","Global","Imported","1","0"
"FONT_OBJ_430","0000c294","Instruction Label","Global","Imported","2","0"
"FONT_OBJ_48C","0000c2f0","Instruction Label","Global","Imported","1","0"
"FONT_OBJ_4C8","0000c32c","Instruction Label","Global","Imported","1","0"
"FONT_OBJ_528","0000c38c","Instruction Label","Global","Imported","1","0"
"FONT_OBJ_530","0000c394","Function","Global","User Defined","1","0"
"FONT_OBJ_554","0000c3b8","Instruction Label","Global","Imported","1","0"
"FONT_OBJ_55C","0000c3c0","Function","Global","User Defined","0","0"
"FONT_OBJ_568","0000c3cc","Instruction Label","Global","Imported","1","0"
"FONT_OBJ_5BC","0000c420","Instruction Label","Global","Imported","1","0"
"FONT_OBJ_5C0","0000c424","Function","Global","User Defined","0","0"
"FONT_OBJ_5D4","0000c438","Instruction Label","Global","Imported","1","0"
"FONT_OBJ_5D8","0000c43c","Function","Global","User Defined","3","0"
"FONT_OBJ_5F8","0000c45c","Instruction Label","Global","Imported","1","0"
"FONT_OBJ_610","0000c474","Instruction Label","Global","Imported","1","0"
"FONT_OBJ_618","0000c47c","Function","Global","User Defined","0","0"
"FONT_OBJ_628","0000c48c","Instruction Label","Global","Imported","2","0"
"FONT_OBJ_66C","0000c4d0","Instruction Label","Global","Imported","2","0"
"FONT_OBJ_688","0000c4ec","Function","Global","User Defined","0","0"
"FntPrint","0000c51c","Function","Global","User Defined","0","0"
"FONT_OBJ_710","0000c574","Instruction Label","Global","Imported","1","0"
"FONT_OBJ_740","0000c5a4","Instruction Label","Global","Imported","3","0"
"FONT_OBJ_748","0000c5ac","Instruction Label","Global","Imported","1","0"
"FONT_OBJ_750","0000c5b4","Instruction Label","Global","Imported","1","0"
"FONT_OBJ_7A4","0000c608","Instruction Label","Global","Imported","1","0"
"FONT_OBJ_7C0","0000c624","Instruction Label","Global","Imported","1","0"
"FONT_OBJ_7F4","0000c658","Instruction Label","Global","Imported","1","0"
"FONT_OBJ_804","0000c668","Instruction Label","Global","Imported","1","0"
"FONT_OBJ_820","0000c684","Function","Global","User Defined","0","0"
"FONT_OBJ_83C","0000c6a0","Instruction Label","Global","Imported","1","0"
"FONT_OBJ_864","0000c6c8","Function","Global","User Defined","0","0"
"FONT_OBJ_888","0000c6ec","Instruction Label","Global","Imported","1","0"
"FONT_OBJ_88C","0000c6f0","Function","Global","User Defined","0","0"
"FONT_OBJ_890","0000c6f4","Instruction Label","Global","Imported","2","0"
"FONT_OBJ_8E4","0000c748","Function","Global","User Defined","0","0"
"FONT_OBJ_8F8","0000c75c","Instruction Label","Global","Imported","1","0"
"FONT_OBJ_8FC","0000c760","Instruction Label","Global","Imported","1","0"
"FONT_OBJ_940","0000c7a4","Instruction Label","Global","Imported","1","0"
"FONT_OBJ_95C","0000c7c0","Function","Global","User Defined","0","0"
"FONT_OBJ_97C","0000c7e0","Function","Global","User Defined","0","0"
"FONT_OBJ_99C","0000c800","Function","Global","User Defined","2","0"
"FONT_OBJ_9A0","0000c804","Function","Global","User Defined","1","0"
"FONT_OBJ_9A8","0000c80c","Instruction Label","Global","Imported","1","0"
"FONT_OBJ_9E0","0000c844","Instruction Label","Global","Imported","2","0"
"FONT_OBJ_9F4","0000c858","Instruction Label","Global","Imported","1","0"
"FONT_OBJ_A2C","0000c890","Instruction Label","Global","Imported","1","0"
"FONT_OBJ_A30","0000c894","Instruction Label","Global","Imported","1","0"
"FONT_OBJ_A40","0000c8a4","Instruction Label","Global","Imported","1","0"
"FONT_OBJ_A58","0000c8bc","Function","Global","User Defined","0","0"
"memset","0000c8e4","Function","Global","User Defined","0","0"
"LoadTPage","0000c8f4","Function","Global","User Defined","0","0"
"E00_OBJ_64","0000c958","Instruction Label","Global","Imported","1","0"
"E00_OBJ_78","0000c96c","Instruction Label","Global","Imported","1","0"
"E00_OBJ_84","0000c978","Instruction Label","Global","Imported","1","0"
"E00_OBJ_90","0000c984","Instruction Label","Global","Imported","1","0"
"E00_OBJ_A4","0000c998","Instruction Label","Global","Imported","1","0"
"E00_OBJ_A8","0000c99c","Function","Global","User Defined","0","0"
"E00_OBJ_AC","0000c9a0","Function","Global","User Defined","0","0"
"LoadClut2","0000c9e4","Function","Global","Imported","0","0"
"GetTPage","0000ca54","Function","Global","User Defined","0","0"
"GetClut","0000ca94","Function","Global","User Defined","0","0"
"AddPrim","0000cab4","Function","Global","Imported","0","0"
"SetDrawMode","0000cb84","Function","Global","User Defined","0","0"
"P41_OBJ_1C","0000cba0","Instruction Label","Global","Imported","1","0"
"P41_OBJ_28","0000cbac","Instruction Label","Global","Imported","1","0"
"P41_OBJ_88","0000cc0c","Instruction Label","Global","Imported","1","0"
"P41_OBJ_8C","0000cc10","Function","Global","User Defined","0","0"
"FlushCache","0000cc24","Function","Global","User Defined","0","0"
"SetMem","0000cc34","Function","Global","User Defined","0","0"
"MSC00_OBJ_0","0000cc44","Data Label","Global","Imported","0","0"
"InitGeom","0000cc4c","Function","Global","User Defined","0","0"
"_patch_gte","0000ccd4","Function","Global","User Defined","0","0"
"PATCHGTE_OBJ_40","0000cd14","Instruction Label","Global","Imported","1","0"
"PATCHGTE_OBJ_70","0000cd44","Instruction Label","Global","Imported","1","0"
"PATCHGTE_OBJ_88","0000cd5c","Instruction Label","Global","Imported","1","0"
"PATCHGTE_OBJ_AC","0000cd80","Function","Global","User Defined","0","0"
"PATCHGTE_OBJ_C4","0000cd98","Function","Global","User Defined","0","0"
"PATCHGTE_OBJ_DC","0000cdb0","Function","Global","User Defined","0","0"
"_bu_init","0000ce04","Function","Global","User Defined","0","0"
"InitCARD","0000ce14","Function","Global","User Defined","0","0"
"INIT_OBJ_40","0000ce54","Instruction Label","Global","Imported","1","0"
"INIT_OBJ_7C","0000ce90","Instruction Label","Global","Imported","1","0"
"StartCARD","0000cea4","Function","Global","Imported","0","0"
"INIT_OBJ_C8","0000cedc","Instruction Label","Global","Imported","1","0"
"StopCARD","0000ceec","Function","Global","Imported","0","0"
"SetInitPadFlag","0000cf14","Function","Global","User Defined","0","0"
"ReadInitPadFlag","0000cf20","Function","Global","User Defined","0","0"
"PAD_init","0000cf30","Function","Global","Imported","0","0"
"InitPAD","0000cfc0","Function","Global","Imported","0","0"
"StartPAD","0000d050","Function","Global","Imported","0","0"
"PAD_OBJ_16C","0000d080","Function","Global","Imported","0","0"
"PAD_OBJ_1E4","0000d0f8","Function","Global","Imported","0","0"
"PAD_OBJ_220","0000d134","Instruction Label","Global","Imported","1","0"
"PAD_OBJ_240","0000d154","Instruction Label","Global","Imported","1","0"
"PAD_OBJ_24C","0000d160","Function","Global","User Defined","0","0"
"PAD_OBJ_284","0000d198","Instruction Label","Global","Imported","2","0"
"InitPAD2","0000d1a4","Function","Global","User Defined","0","0"
"StartPAD2","0000d1b4","Function","Global","User Defined","0","0"
"PAD_init2","0000d1c4","Function","Global","User Defined","0","0"
"SysEnqIntRP","0000d1d4","Function","Global","User Defined","0","0"
"SysDeqIntRP","0000d1e4","Function","Global","User Defined","0","0"
"EnablePAD","0000d1f4","Function","Global","User Defined","0","0"
"DisablePAD","0000d208","Function","Global","User Defined","0","0"
"_patch_pad","0000d21c","Function","Global","User Defined","0","0"
"PATCH_OBJ_68","0000d25c","Instruction Label","Global","Imported","1","0"
"_remove_ChgclrPAD","0000d294","Function","Global","User Defined","0","0"
"CHCLRPAD_OBJ_30","0000d2c4","Instruction Label","Global","Imported","1","0"
"InitCARD2","0000d304","Function","Global","User Defined","0","0"
"StartCARD2","0000d314","Function","Global","User Defined","0","0"
"StopCARD2","0000d324","Function","Global","User Defined","0","0"
"_patch_card_info","0000d334","Function","Global","User Defined","0","0"
"PATCH_OBJ_44","0000d378","Function","Global","User Defined","0","0"
"PATCH_OBJ_5C","0000d390","Instruction Label","Global","Imported","1","0"
"PATCH_OBJ_84","0000d3b8","Instruction Label","Global","Imported","1","0"
"PATCH_OBJ_AC","0000d3e0","Instruction Label","Global","Imported","0","0"
"PATCH_OBJ_B4","0000d3e8","Thunk Function","Global","User Defined","0","0"
"PATCH_OBJ_C8","0000d3fc","Function","Global","User Defined","0","0"
"_patch_card","0000d410","Function","Global","User Defined","0","0"
"PATCH_OBJ_138","0000d46c","Instruction Label","Global","Imported","1","0"
"_patch_card2","0000d4a4","Function","Global","User Defined","0","0"
"PATCH_OBJ_1AC","0000d4e0","Instruction Label","Global","Imported","1","0"
"_copy_memcard_patch","0000d514","Function","Global","User Defined","0","0"
"PATCH_OBJ_1F4","0000d528","Instruction Label","Global","Imported","1","0"
"bzero","0000e3e4","Function","Global","User Defined","0","0"
"SquareRoot0","0000ee48","Function","Global","User Defined","0","0"
"MSC01_OBJ_48","0000ee90","Instruction Label","Global","Imported","1","0"
"MSC01_OBJ_54","0000ee9c","Instruction Label","Global","Imported","1","0"
"MSC01_OBJ_7C","0000eec4","Instruction Label","Global","Imported","1","0"
"MulMatrix0","0000eed8","Function","Global","User Defined","0","0"
"MulRotMatrix","0000efe8","Function","Global","User Defined","0","0"
"CompMatrix","0000f0d8","Function","Global","User Defined","0","0"
"ApplyRotMatrixLV","0000f238","Function","Global","User Defined","0","0"
"MTX_01_OBJ_2C","0000f264","Instruction Label","Global","Imported","1","0"
"MTX_01_OBJ_34","0000f26c","Instruction Label","Global","Imported","1","0"
"MTX_01_OBJ_54","0000f28c","Instruction Label","Global","Imported","1","0"
"MTX_01_OBJ_5C","0000f294","Instruction Label","Global","Imported","1","0"
"MTX_01_OBJ_7C","0000f2b4","Instruction Label","Global","Imported","1","0"
"MTX_01_OBJ_84","0000f2bc","Instruction Label","Global","Imported","1","0"
"MTX_01_OBJ_D0","0000f308","Instruction Label","Global","Imported","1","0"
"MTX_01_OBJ_D4","0000f30c","Instruction Label","Global","Imported","1","0"
"MTX_01_OBJ_EC","0000f324","Instruction Label","Global","Imported","1","0"
"MTX_01_OBJ_F0","0000f328","Instruction Label","Global","Imported","1","0"
"MTX_01_OBJ_108","0000f340","Instruction Label","Global","Imported","1","0"
"MTX_01_OBJ_10C","0000f344","Instruction Label","Global","Imported","1","0"
"SetRotMatrix","0000f378","Function","Global","User Defined","0","0"
"SetTransMatrix","0000f3a8","Function","Global","User Defined","0","0"
"ratan2","0000f3e8","Function","Global","User Defined","0","0"
"RATAN_OBJ_14","0000f3fc","Instruction Label","Global","Imported","1","0"
"RATAN_OBJ_24","0000f40c","Instruction Label","Global","Imported","1","0"
"RATAN_OBJ_38","0000f420","Instruction Label","Global","Imported","1","0"
"RATAN_OBJ_5C","0000f444","Instruction Label","Global","Imported","1","0"
"RATAN_OBJ_74","0000f45c","Instruction Label","Global","Imported","2","0"
"RATAN_OBJ_80","0000f468","Instruction Label","Global","Imported","1","0"
"RATAN_OBJ_94","0000f47c","Instruction Label","Global","Imported","1","0"
"RATAN_OBJ_AC","0000f494","Instruction Label","Global","Imported","2","0"
"RATAN_OBJ_B4","0000f49c","Function","Global","User Defined","0","0"
"RATAN_OBJ_C8","0000f4b0","Instruction Label","Global","Imported","1","0"
"RATAN_OBJ_E4","0000f4cc","Instruction Label","Global","Imported","1","0"
"RATAN_OBJ_FC","0000f4e4","Instruction Label","Global","Imported","2","0"
"RATAN_OBJ_108","0000f4f0","Instruction Label","Global","Imported","1","0"
"RATAN_OBJ_11C","0000f504","Instruction Label","Global","Imported","1","0"
"RATAN_OBJ_134","0000f51c","Instruction Label","Global","Imported","2","0"
"RATAN_OBJ_13C","0000f524","Function","Global","User Defined","0","0"
"RATAN_OBJ_150","0000f538","Function","Global","User Defined","0","0"
"RATAN_OBJ_15C","0000f544","Instruction Label","Global","Imported","1","0"
"RATAN_OBJ_16C","0000f554","Instruction Label","Global","Imported","2","0"
"SetBackColor","0000f8e8","Function","Global","User Defined","0","0"
"SetColorMatrix","00011484","Function","Global","User Defined","0","0"
"RotTrans","000114b4","Function","Global","User Defined","0","0"
"AddPrims","00011790","Function","Global","User Defined","0","0"
"PadSetAct","0001ec28","Function","Global","Imported","0","0"
"PadSetActAlign","0001ec68","Function","Global","Imported","0","0"
"PDCMD2_OBJ_68","0001ecd0","Instruction Label","Global","Imported","1","0"
"PDCMD2_OBJ_7C","0001ece4","Function","Global","Imported","0","0"
"PDCMD2_OBJ_A4","0001ed0c","Function","Global","User Defined","0","0"
"PDCMD2_OBJ_BC","0001ed24","Instruction Label","Global","Imported","2","0"
"PDCMD2_OBJ_C8","0001ed30","Instruction Label","Global","Imported","1","0"
"PDCMD2_OBJ_DC","0001ed44","Instruction Label","Global","Imported","1","0"
"PDCMD2_OBJ_108","0001ed70","Instruction Label","Global","Imported","1","0"
"PDCMD2_OBJ_10C","0001ed74","Instruction Label","Global","Imported","1","0"
"PDCMD2_OBJ_134","0001ed9c","Instruction Label","Global","Imported","1","0"
"PDCMD2_OBJ_138","0001eda0","Instruction Label","Global","Imported","1","0"
"PDCMD2_OBJ_15C","0001edc4","Instruction Label","Global","Imported","1","0"
"PadSetMainMode","0001edd8","Function","Global","Imported","0","0"
